geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (557045.1570517606 4219511.445804077),29931,4700,12400,557045.1570517606,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557047.566636185 4219511.445804077),29932,4800,12400,557047.566636185,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557049.9762206095 4219511.445804077),29933,4900,12400,557049.9762206095,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557052.385805034 4219511.445804077),29934,5000,12400,557052.385805034,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557054.7953894584 4219511.445804077),29935,5100,12400,557054.7953894584,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557057.2049738829 4219511.445804077),29936,5200,12400,557057.2049738829,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557059.6145583073 4219511.445804077),29937,5300,12400,557059.6145583073,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557062.0241427318 4219511.445804077),29938,5400,12400,557062.0241427318,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,-9999,-9999,-9999,-9999
POINT (557064.4337271563 4219511.445804077),29939,5500,12400,557064.4337271563,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557066.8433115807 4219511.445804077),29940,5600,12400,557066.8433115807,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557069.2528960052 4219511.445804077),29941,5700,12400,557069.2528960052,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557071.6624804296 4219511.445804077),29942,5800,12400,557071.6624804296,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557074.0720648541 4219511.445804077),29943,5900,12400,557074.0720648541,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557076.4816492785 4219511.445804077),29944,6000,12400,557076.4816492785,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557078.891233703 4219511.445804077),29945,6100,12400,557078.891233703,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557081.3008181275 4219511.445804077),29946,6200,12400,557081.3008181275,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557083.7104025519 4219511.445804077),29947,6300,12400,557083.7104025519,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557086.1199869764 4219511.445804077),29948,6400,12400,557086.1199869764,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557088.5295714008 4219511.445804077),29949,6500,12400,557088.5295714008,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557090.9391558253 4219511.445804077),29950,6600,12400,557090.9391558253,4219511.445804077,False,False,512.0,512.0,0.3481942510969513,0.46484121828815583,0.00870485627092421,-0.011621030978858471,0.01451974117224673,323.1645643009273,0.18331370856737988,0.19221416344058495,True,14.409918775728286,-9999,True,False,False,True
POINT (557093.3487402498 4219511.445804077),29951,6700,12400,557093.3487402498,4219511.445804077,False,False,512.0,512.0,1.4409502056073702,0.3592525644345293,0.03602375520858914,-0.008981314487755299,0.03712647235136024,283.99937585646023,0.19522081976494807,0.20531671031314455,True,55.25454588019582,-9999,False,False,False,False
POINT (557095.7583246742 4219511.445804077),29952,6800,12400,557095.7583246742,4219511.445804077,False,False,512.0,512.0,0.6212465178217352,-0.35915430740165205,0.015531162964180112,0.008978857658803463,0.01793981348501075,239.96698470435808,0.19544383277116453,0.20504355450108425,True,50.32797251655312,-9999,False,False,False,False
POINT (557098.1679090987 4219511.445804077),29953,6900,12400,557098.1679090987,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557100.5774935231 4219511.445804077),29954,7000,12400,557100.5774935231,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557102.9870779476 4219511.445804077),29955,7100,12400,557102.9870779476,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557105.396662372 4219511.445804077),29956,7200,12400,557105.396662372,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557107.8062467965 4219511.445804077),29957,7300,12400,557107.8062467965,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557110.215831221 4219511.445804077),29958,7400,12400,557110.215831221,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,-9999,-9999,-9999,-9999
POINT (557112.6254156454 4219511.445804077),29959,7500,12400,557112.6254156454,4219511.445804077,False,False,512.0,512.0,1.3054570742770897,1.6864685599485512,0.032636426854878664,-0.042161714285612106,0.05331741281565932,322.2573583578826,0.12127648134061962,0.1635352048602769,True,20.131366964935722,-9999,True,False,False,True
POINT (557115.0350000699 4219511.445804077),29960,7600,12400,557115.0350000699,4219511.445804077,False,False,512.0,512.0,1.3530191332173738,2.293580627390252,0.03382547840010375,-0.05733951646834612,0.06657314126447407,329.46297976072975,0.13124403984686628,0.18606921368116103,True,38.727468201149065,-9999,False,False,False,False
POINT (557117.4445844943 4219511.445804077),29961,7700,12400,557117.4445844943,4219511.445804077,False,False,512.0,512.0,1.2995329031312413,2.2914400194209885,0.03248832258395851,-0.05728600174188614,0.06585724789186631,330.4413443507514,0.14411369220068315,0.19951423664340598,True,56.5677918392851,-9999,False,False,False,False
POINT (557119.8541689188 4219511.445804077),29962,7800,12400,557119.8541689188,4219511.445804077,False,False,512.0,512.0,1.39226496707434,2.2996161128915498,0.034806624171324074,-0.05749040376394987,0.06720600874286303,328.80787670152534,0.15157609265461644,0.2113983975388931,True,42.01066048461642,-9999,False,False,False,False
POINT (557122.2637533433 4219511.445804077),29963,7900,12400,557122.2637533433,4219511.445804077,False,False,512.0,512.0,1.3006196300388522,2.3233894289234827,0.032515490776859224,-0.058084736578166485,0.0665664612535097,330.76015647545404,0.15278059622263251,0.2069661412421345,True,39.80020055498993,-9999,False,False,False,False
POINT (557124.6733377677 4219511.445804077),29964,8000,12400,557124.6733377677,4219511.445804077,False,False,512.0,512.0,-0.4243125597310736,3.6197262065729996,-0.010607813950628042,-0.0904931565746665,0.09111277135318761,6.685829864666346,0.15052489525889068,0.18886618980910644,True,41.78667159249163,-9999,False,False,True,True
POINT (557127.0829221922 4219511.445804077),29965,8100,12400,557127.0829221922,4219511.445804077,False,False,512.0,512.0,0.3947848281891434,3.6445321397770973,0.00986962066963315,-0.09111330471932888,0.09164629675573219,353.81768340915266,0.14492670989854636,0.18801044111943527,True,36.16202898764429,-9999,False,False,False,False
POINT (557129.4925066166 4219511.445804077),29966,8200,12400,557129.4925066166,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,-9999,-9999,-9999,-9999
POINT (557131.9020910411 4219511.445804077),29967,8300,12400,557131.9020910411,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,-9999,-9999,-9999,-9999
POINT (557134.3116754655 4219511.445804077),29968,8400,12400,557134.3116754655,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557136.72125989 4219511.445804077),29969,8500,12400,557136.72125989,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557139.1308443145 4219511.445804077),29970,8600,12400,557139.1308443145,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557141.5404287389 4219511.445804077),29971,8700,12400,557141.5404287389,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557143.9500131634 4219511.445804077),29972,8800,12400,557143.9500131634,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557146.3595975878 4219511.445804077),29973,8900,12400,557146.3595975878,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557148.7691820123 4219511.445804077),29974,9000,12400,557148.7691820123,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557151.1787664368 4219511.445804077),29975,9100,12400,557151.1787664368,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557153.5883508612 4219511.445804077),29976,9200,12400,557153.5883508612,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557155.9979352857 4219511.445804077),29977,9300,12400,557155.9979352857,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557158.4075197101 4219511.445804077),29978,9400,12400,557158.4075197101,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557160.8171041346 4219511.445804077),29979,9500,12400,557160.8171041346,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557163.226688559 4219511.445804077),29980,9600,12400,557163.226688559,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557165.6362729835 4219511.445804077),29981,9700,12400,557165.6362729835,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557168.045857408 4219511.445804077),29982,9800,12400,557168.045857408,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557170.4554418324 4219511.445804077),29983,9900,12400,557170.4554418324,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557172.8650262569 4219511.445804077),29984,10000,12400,557172.8650262569,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557175.2746106813 4219511.445804077),29985,10100,12400,557175.2746106813,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557177.6841951058 4219511.445804077),29986,10200,12400,557177.6841951058,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557180.0937795303 4219511.445804077),29987,10300,12400,557180.0937795303,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557182.5033639547 4219511.445804077),29988,10400,12400,557182.5033639547,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557184.9129483792 4219511.445804077),29989,10500,12400,557184.9129483792,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557187.3225328036 4219511.445804077),29990,10600,12400,557187.3225328036,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557189.7321172281 4219511.445804077),29991,10700,12400,557189.7321172281,4219511.445804077,False,False,512.0,512.0,-0.2593560313057142,0.4455125774826895,-0.00648390082642436,-0.01113781426101923,0.012887663730865646,30.205909519806028,0.13468995700604447,0.13202011922848655,False,11.012959919172204,-9999,True,True,False,True
POINT (557192.1417016526 4219511.445804077),29992,10800,12400,557192.1417016526,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557194.551286077 4219511.445804077),29993,10900,12400,557194.551286077,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557196.9608705015 4219511.445804077),29994,11000,12400,557196.9608705015,4219511.445804077,False,False,512.0,512.0,-0.3581709610910818,0.3680763992179487,-0.008954274002462626,-0.009201910346746445,0.012839555169114595,44.21857945228913,0.14128424713850815,0.14784417206332148,True,9.136767042343166,-9999,True,False,False,True
POINT (557199.3704549259 4219511.445804077),29995,11100,12400,557199.3704549259,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557201.7800393504 4219511.445804077),29996,11200,12400,557201.7800393504,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557204.1896237748 4219511.445804077),29997,11300,12400,557204.1896237748,4219511.445804077,False,False,512.0,512.0,0.28610966726351367,0.2863657387938739,0.007152741658501327,-0.007159143686294556,0.010120032191365378,315.0256287288665,0.13519452019389405,0.1391320862042788,True,0.0,-9999,True,False,False,True
POINT (557206.5992081993 4219511.445804077),29998,11400,12400,557206.5992081993,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557209.0087926238 4219511.445804077),29999,11500,12400,557209.0087926238,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557211.4183770482 4219511.445804077),30000,11600,12400,557211.4183770482,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557213.8279614727 4219511.445804077),30001,11700,12400,557213.8279614727,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557216.2375458971 4219511.445804077),30002,11800,12400,557216.2375458971,4219511.445804077,False,False,512.0,512.0,0.6513860132077012,3.600021912649717,0.016284650308080018,-0.09000054933130741,0.09146195228396095,349.74389712177333,0.08921872601410155,0.13552693656551698,True,46.663370012767125,-9999,False,False,False,False
POINT (557218.6471303216 4219511.445804077),30003,11900,12400,557218.6471303216,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557221.056714746 4219511.445804077),30004,12000,12400,557221.056714746,4219511.445804077,False,False,512.0,512.0,0.3997676388975539,4.3340761092021705,0.009994191001169384,-0.10835190396755934,0.1088118511337945,354.73004863699504,0.12386050621713321,0.16719513703327615,True,52.01354894259326,-9999,False,False,True,True
POINT (557223.4662991705 4219511.445804077),30005,12100,12400,557223.4662991705,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557225.875883595 4219511.445804077),30006,12200,12400,557225.875883595,4219511.445804077,False,False,512.0,512.0,1.7796840844962898,0.2625520514231723,0.044492102111689746,-0.006563801318407059,0.044973666050974206,278.39215987949194,0.17316418278795614,0.1945097059602977,True,0.0,-9999,True,False,False,True
POINT (557228.2854680194 4219511.445804077),30007,12300,12400,557228.2854680194,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557230.6950524439 4219511.445804077),30008,12400,12400,557230.6950524439,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557233.1046368683 4219511.445804077),30009,12500,12400,557233.1046368683,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557235.5142212928 4219511.445804077),30010,12600,12400,557235.5142212928,4219511.445804077,False,False,512.0,512.0,-0.39035378614654725,0.3330257114543514,-0.009758844622410834,-0.00832564290612936,0.012827758111405865,49.53123979726426,0.1474317309492283,0.15537246565059415,True,48.762302859646844,-9999,False,False,False,False
POINT (557237.9238057173 4219511.445804077),30011,12700,12400,557237.9238057173,4219511.445804077,False,False,512.0,512.0,0.42150833127507276,0.17146775025449443,0.010537708294577897,-0.004286693409085274,0.011376248787940201,292.13627728619315,0.13299046802163883,0.14562223471239621,True,31.14604258779272,-9999,True,False,False,True
POINT (557240.3333901417 4219511.445804077),30012,12800,12400,557240.3333901417,4219511.445804077,False,False,512.0,512.0,-0.44934975395818433,0.27696901771229754,-0.011233743862248957,-0.006924225948750973,0.013196283800827126,58.35125942450632,0.12319413548368306,0.1304556335933394,True,36.162865598269356,-9999,False,False,False,False
POINT (557242.7429745662 4219511.445804077),30013,12900,12400,557242.7429745662,4219511.445804077,False,False,512.0,512.0,-0.4942112043496026,0.18971352150026566,-0.012355280108749866,-0.004742838442325592,0.01323432896129122,68.99963478101313,0.11545762522177364,0.12347076332662567,True,28.065483028668325,-9999,True,False,False,True
POINT (557245.1525589906 4219511.445804077),30014,13000,12400,557245.1525589906,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557247.5621434151 4219511.445804077),30015,13100,12400,557247.5621434151,4219511.445804077,False,False,512.0,512.0,-0.4754114546469973,2.603357231450778,-0.011885286425240338,-0.06508393213152885,0.06616024678847152,10.34902030748381,0.13134770713688476,0.1552794920849268,True,25.153951382481736,-9999,True,False,False,True
POINT (557249.9717278396 4219511.445804077),30016,13200,12400,557249.9717278396,4219511.445804077,False,False,512.0,512.0,-0.4259126072661853,2.6610727123360802,-0.010647815186530352,-0.06652681902050972,0.06737353795990055,9.093236439817563,0.13699588632303178,0.16013390944519365,True,0.0,-9999,True,False,False,True
POINT (557252.381312264 4219511.445804077),30017,13300,12400,557252.381312264,4219511.445804077,False,False,512.0,512.0,-0.33522390901102317,-0.32819070524114324,-0.00838059769012034,0.008204767480492592,0.011728283209941646,134.39260036209333,0.16154729215933347,0.16952821647711572,True,12.987579924334824,-9999,True,False,False,True
POINT (557254.7908966885 4219511.445804077),30018,13400,12400,557254.7908966885,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557257.2004811129 4219511.445804077),30019,13500,12400,557257.2004811129,4219511.445804077,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557259.6100655374 4219511.445804077),30020,13600,12400,557259.6100655374,4219511.445804077,False,False,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,Matching window in target image is larger than overlap area but further shrinking the matching window is not possible. Check if the footprints of the input data have been computed correctly.,-9999,-9999,-9999,-9999
POINT (557262.0196499618 4219511.445804077),30021,13700,12400,557262.0196499618,4219511.445804077,False,False,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,Matching window in target image is larger than overlap area but further shrinking the matching window is not possible. Check if the footprints of the input data have been computed correctly.,-9999,-9999,-9999,-9999
POINT (557264.4292343863 4219511.445804077),30022,13800,12400,557264.4292343863,4219511.445804077,False,False,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,Matching window in target image is larger than overlap area but further shrinking the matching window is not possible. Check if the footprints of the input data have been computed correctly.,-9999,-9999,-9999,-9999
POINT (557009.0132853937 4219509.036219629),30157,3200,12500,557009.0132853937,4219509.036219629,False,False,318.0,512.0,-0.22083212091769364,-0.47151254131184195,-0.005520803038962185,0.01178781408816576,0.01301659814130302,154.90403522734522,0.2609814415317901,0.26907902205824186,True,9.717017021377544,-9999,True,False,False,True
POINT (557011.4228698182 4219509.036219629),30158,3300,12500,557011.4228698182,4219509.036219629,False,False,414.0,512.0,-0.10198194294577935,-19.407542555920617,-0.0025495486333966255,0.48518857080489397,0.4851952693894796,179.6989273051837,0.24632753875358337,0.24590537049996455,False,38.3857282091786,-9999,False,True,False,True
POINT (557013.8324542426 4219509.036219629),30159,3400,12500,557013.8324542426,4219509.036219629,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
