geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (557054.4761605231 4219461.3026009025),29778,3400,14300,557054.4761605231,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557056.2641605289 4219461.3026009025),29779,3500,14300,557056.2641605289,4219461.3026009025,False,False,512.0,512.0,2.389985431898608,1.5796609247773739,0.05974963586777449,-0.03949152398854494,0.07162122208723797,303.4627106693439,0.1379550490202382,0.1571026177926252,True,21.190880619473077,-9999,True,False,False,True
POINT (557058.0521605347 4219461.3026009025),29780,3600,14300,557058.0521605347,4219461.3026009025,False,False,512.0,512.0,4.229759072310669,2.4140229223588485,0.10574397689197212,-0.06035057362169027,0.12175376949153152,299.7144186682425,0.13439124431888747,0.1589189189125369,True,0.46385298411057363,-9999,True,False,False,True
POINT (557059.8401605404 4219461.3026009025),29781,3700,14300,557059.8401605404,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557061.6281605462 4219461.3026009025),29782,3800,14300,557061.6281605462,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557063.416160552 4219461.3026009025),29783,3900,14300,557063.416160552,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557065.2041605577 4219461.3026009025),29784,4000,14300,557065.2041605577,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557066.9921605635 4219461.3026009025),29785,4100,14300,557066.9921605635,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557068.7801605692 4219461.3026009025),29786,4200,14300,557068.7801605692,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557070.568160575 4219461.3026009025),29787,4300,14300,557070.568160575,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557072.3561605808 4219461.3026009025),29788,4400,14300,557072.3561605808,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557074.1441605865 4219461.3026009025),29789,4500,14300,557074.1441605865,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557075.9321605923 4219461.3026009025),29790,4600,14300,557075.9321605923,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557077.720160598 4219461.3026009025),29791,4700,14300,557077.720160598,4219461.3026009025,False,False,512.0,512.0,-0.45676572003955446,-0.2687718656431045,-0.011419143062084913,0.006719296798110008,0.013249368956046677,120.47357253630506,0.12572416638682277,0.1312864475597712,True,13.565655147829176,-9999,True,False,False,True
POINT (557079.5081606038 4219461.3026009025),29792,4800,14300,557079.5081606038,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557081.2961606096 4219461.3026009025),29793,4900,14300,557081.2961606096,4219461.3026009025,False,False,512.0,512.0,0.695601899702159,1.4471567048057241,0.017390047549270093,-0.036178918555378914,0.040141349025694384,334.32789628682883,0.11787496873032652,0.1331802191756691,True,0.23054693931385373,-9999,True,False,False,True
POINT (557083.0841606153 4219461.3026009025),29794,5000,14300,557083.0841606153,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557084.8721606211 4219461.3026009025),29795,5100,14300,557084.8721606211,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557086.6601606269 4219461.3026009025),29796,5200,14300,557086.6601606269,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557088.4481606326 4219461.3026009025),29797,5300,14300,557088.4481606326,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557090.2361606384 4219461.3026009025),29798,5400,14300,557090.2361606384,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557092.0241606442 4219461.3026009025),29799,5500,14300,557092.0241606442,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557093.8121606499 4219461.3026009025),29800,5600,14300,557093.8121606499,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557095.6001606557 4219461.3026009025),29801,5700,14300,557095.6001606557,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557097.3881606614 4219461.3026009025),29802,5800,14300,557097.3881606614,4219461.3026009025,False,False,512.0,512.0,0.4440637513485601,0.3143792791108033,0.011101593845523894,-0.007859482429921627,0.013602089912113534,305.29695902984383,0.09589531393707179,0.10458007846757221,True,11.144597868027759,-9999,True,False,False,True
POINT (557099.1761606672 4219461.3026009025),29803,5900,14300,557099.1761606672,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557100.964160673 4219461.3026009025),29804,6000,14300,557100.964160673,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557102.7521606787 4219461.3026009025),29805,6100,14300,557102.7521606787,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557104.5401606845 4219461.3026009025),29806,6200,14300,557104.5401606845,4219461.3026009025,False,False,512.0,512.0,-0.3792271189287449,0.4861717502250313,-0.009480678010731936,-0.012154294177889824,0.015414607439239655,37.955194666072714,0.08638473661618246,0.09221497951068428,True,2.0861570894559662,-9999,True,False,False,True
POINT (557106.3281606903 4219461.3026009025),29807,6300,14300,557106.3281606903,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557108.116160696 4219461.3026009025),29808,6400,14300,557108.116160696,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557109.9041607018 4219461.3026009025),29809,6500,14300,557109.9041607018,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557111.6921607075 4219461.3026009025),29810,6600,14300,557111.6921607075,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557113.4801607133 4219461.3026009025),29811,6700,14300,557113.4801607133,4219461.3026009025,False,False,512.0,512.0,0.4733237208288256,0.4958497805678791,0.011833093012683094,-0.012396244332194328,0.017137355799255304,316.33146006982054,0.06894372401500223,0.07440007647623813,True,31.180858729810723,-9999,True,False,False,True
POINT (557115.2681607191 4219461.3026009025),29812,6800,14300,557115.2681607191,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557117.0561607248 4219461.3026009025),29813,6900,14300,557117.0561607248,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557118.8441607306 4219461.3026009025),29814,7000,14300,557118.8441607306,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557120.6321607364 4219461.3026009025),29815,7100,14300,557120.6321607364,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557122.4201607421 4219461.3026009025),29816,7200,14300,557122.4201607421,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557124.2081607479 4219461.3026009025),29817,7300,14300,557124.2081607479,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557125.9961607537 4219461.3026009025),29818,7400,14300,557125.9961607537,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557127.7841607594 4219461.3026009025),29819,7500,14300,557127.7841607594,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557129.5721607652 4219461.3026009025),29820,7600,14300,557129.5721607652,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557131.360160771 4219461.3026009025),29821,7700,14300,557131.360160771,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557133.1481607767 4219461.3026009025),29822,7800,14300,557133.1481607767,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557134.9361607825 4219461.3026009025),29823,7900,14300,557134.9361607825,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557136.7241607882 4219461.3026009025),29824,8000,14300,557136.7241607882,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557138.512160794 4219461.3026009025),29825,8100,14300,557138.512160794,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557140.3001607998 4219461.3026009025),29826,8200,14300,557140.3001607998,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557142.0881608055 4219461.3026009025),29827,8300,14300,557142.0881608055,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557143.8761608113 4219461.3026009025),29828,8400,14300,557143.8761608113,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557145.664160817 4219461.3026009025),29829,8500,14300,557145.664160817,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557147.4521608228 4219461.3026009025),29830,8600,14300,557147.4521608228,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557149.2401608286 4219461.3026009025),29831,8700,14300,557149.2401608286,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557151.0281608343 4219461.3026009025),29832,8800,14300,557151.0281608343,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557152.8161608401 4219461.3026009025),29833,8900,14300,557152.8161608401,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557154.6041608459 4219461.3026009025),29834,9000,14300,557154.6041608459,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557156.3921608516 4219461.3026009025),29835,9100,14300,557156.3921608516,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557158.1801608574 4219461.3026009025),29836,9200,14300,557158.1801608574,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557159.9681608632 4219461.3026009025),29837,9300,14300,557159.9681608632,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557161.7561608689 4219461.3026009025),29838,9400,14300,557161.7561608689,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557163.5441608747 4219461.3026009025),29839,9500,14300,557163.5441608747,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557165.3321608804 4219461.3026009025),29840,9600,14300,557165.3321608804,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557167.1201608862 4219461.3026009025),29841,9700,14300,557167.1201608862,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557168.908160892 4219461.3026009025),29842,9800,14300,557168.908160892,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557170.6961608977 4219461.3026009025),29843,9900,14300,557170.6961608977,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557172.4841609035 4219461.3026009025),29844,10000,14300,557172.4841609035,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557174.2721609093 4219461.3026009025),29845,10100,14300,557174.2721609093,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557176.060160915 4219461.3026009025),29846,10200,14300,557176.060160915,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557177.8481609208 4219461.3026009025),29847,10300,14300,557177.8481609208,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557179.6361609265 4219461.3026009025),29848,10400,14300,557179.6361609265,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557181.4241609323 4219461.3026009025),29849,10500,14300,557181.4241609323,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557183.2121609381 4219461.3026009025),29850,10600,14300,557183.2121609381,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557185.0001609438 4219461.3026009025),29851,10700,14300,557185.0001609438,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557186.7881609496 4219461.3026009025),29852,10800,14300,557186.7881609496,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557188.5761609554 4219461.3026009025),29853,10900,14300,557188.5761609554,4219461.3026009025,False,False,512.0,512.0,0.2951398464414589,0.6016293791597513,0.007378496113233268,-0.01504073478281498,0.01675308651263936,333.86892993069966,0.06531258845754549,0.07475947689774862,True,4.430216822902153,-9999,True,False,False,True
POINT (557190.3641609611 4219461.3026009025),29854,11000,14300,557190.3641609611,4219461.3026009025,False,False,512.0,512.0,-0.3949276261902841,1.294243435593494,-0.009873190661892295,-0.03235608618706465,0.03382892559912054,16.969132783805147,0.06760541955464203,0.07146603291174344,True,10.1235067723713,-9999,True,False,False,True
POINT (557192.1521609669 4219461.3026009025),29855,11100,14300,557192.1521609669,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557193.9401609726 4219461.3026009025),29856,11200,14300,557193.9401609726,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557195.7281609784 4219461.3026009025),29857,11300,14300,557195.7281609784,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557197.5161609842 4219461.3026009025),29858,11400,14300,557197.5161609842,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557199.3041609899 4219461.3026009025),29859,11500,14300,557199.3041609899,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557201.0921609957 4219461.3026009025),29860,11600,14300,557201.0921609957,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557202.8801610015 4219461.3026009025),29861,11700,14300,557202.8801610015,4219461.3026009025,False,False,512.0,512.0,0.490800948043561,0.4487642679685225,0.012270023697055876,-0.011219106614589691,0.016625938612777412,312.43826274432223,0.09276069307951809,0.10252313276098257,True,36.9759942904741,-9999,False,False,False,False
POINT (557204.6681610072 4219461.3026009025),29862,11800,14300,557204.6681610072,4219461.3026009025,False,False,512.0,512.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,-9999,-9999,-9999,-9999
POINT (557206.456161013 4219461.3026009025),29863,11900,14300,557206.456161013,4219461.3026009025,False,False,512.0,512.0,0.7321429471704077,-0.41146695752628615,0.01830357371363789,0.010286673903465271,0.02099610608391016,240.66385740956247,0.12922795766089823,0.15639214370233848,True,24.85077812312643,-9999,True,False,False,True
POINT (557208.2441610188 4219461.3026009025),29864,12000,14300,557208.2441610188,4219461.3026009025,False,False,512.0,512.0,0.6568395937654783,0.31771471768927767,0.01642098987940699,-0.007942868396639824,0.0182411092586478,295.8131534962327,0.1463138902160359,0.1791234857399906,True,50.04249177628816,-9999,False,False,False,False
POINT (557210.0321610245 4219461.3026009025),29865,12100,14300,557210.0321610245,4219461.3026009025,False,False,512.0,512.0,0.765270712465155,0.3644700294043236,0.019131767796352506,-0.00911175087094307,0.021190765511129667,295.46672634142766,0.17133446770447835,0.20551497118322176,True,68.71121370054709,-9999,False,False,False,False
POINT (557211.8201610303 4219461.3026009025),29866,12200,14300,557211.8201610303,4219461.3026009025,False,False,512.0,512.0,0.6742221556219359,0.32473911146775347,0.01685555395670235,-0.008118477649986744,0.018708804839984796,295.7177922612691,0.1946008326460675,0.23441398996524487,True,69.3251060491705,-9999,False,False,False,False
POINT (557213.608161036 4219461.3026009025),29867,12300,14300,557213.608161036,4219461.3026009025,False,False,512.0,512.0,0.4477760786726313,0.4824728048237607,0.011194402002729475,-0.01206182036548853,0.016456067170743667,317.13604650082146,0.20972816654410814,0.2481904402582549,True,87.25215733979485,-9999,False,False,False,False
POINT (557215.3961610418 4219461.3026009025),29868,12400,14300,557215.3961610418,4219461.3026009025,False,False,512.0,512.0,0.4108066860125248,0.48387186756860734,0.010270167142152786,-0.012096797116100788,0.015868485548276468,319.6687794371241,0.20655456269668762,0.24031877773824772,True,87.70745455343624,-9999,False,False,False,False
POINT (557217.1841610476 4219461.3026009025),29869,12500,14300,557217.1841610476,4219461.3026009025,False,False,512.0,512.0,0.391654573534967,0.47868895599684497,0.009791364311240613,-0.011967224068939686,0.015462382319411381,320.71059506085965,0.1882441386033554,0.21791332789388626,True,87.46641417294295,-9999,False,False,False,False
POINT (557218.9721610533 4219461.3026009025),29870,12600,14300,557218.9721610533,4219461.3026009025,False,False,512.0,512.0,0.34758035157890044,0.4784972032246242,0.008689508773386478,-0.01196243055164814,0.014785374781376542,324.00534656458177,0.17749573560685356,0.20051476142270308,True,87.49706810655947,-9999,False,False,False,False
POINT (557220.7601610591 4219461.3026009025),29871,12700,14300,557220.7601610591,4219461.3026009025,False,False,512.0,512.0,-0.3572286616579821,0.44561855029688574,-0.008930716547183692,-0.011140463873744011,0.014278222346228399,38.71729358516058,0.16840424551692224,0.1891382838828169,True,86.73982233385685,-9999,False,False,False,False
POINT (557222.5481610649 4219461.3026009025),29872,12800,14300,557222.5481610649,4219461.3026009025,False,False,512.0,512.0,-0.3537425703102992,0.4539447018108817,-0.00884356431197375,-0.011348617263138294,0.014387485656820522,37.92798788442583,0.1519123013055193,0.1696375694059502,True,84.26694236416625,-9999,False,False,False,False
